language,sentence_id,sentence,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd,NER
en,ZuCo1-194,14,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Forest,6.313240926,12.42391797,3.04671833,9.11330371,B-MISC
en,ZuCo1-194,15,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Lawn,6.363399601,12.02361316,2.941653201,7.852199728,I-MISC
en,ZuCo1-194,16,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Memorial,6.56859418,15.96571672,2.58771834,12.61483804,I-MISC
en,ZuCo1-194,17,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Park,7.542128464,13.2139171,2.54405234,7.067019486,I-MISC
en,ZuCo1-194,18,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Cemetery,7.535376335,7.535376335,5.948863526,5.948863526,E-MISC
en,ZuCo1-194,19,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",in,5.914865295,8.953323495,2.134142902,3.713057252,O
en,ZuCo1-194,20,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",suburban,7.623154016,12.36990094,3.214182006,6.867729622,O
en,ZuCo1-194,21,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",Glendale,6.220552605,16.88277865,1.641503858,10.86364408,S-GPE
en,ZuCo1-194,22,"He died in Los Angeles at age 85, and was buried in Forest Lawn Memorial Park Cemetery in suburban Glendale. ",.,6.220552605,16.88277865,1.641503858,10.86364408,O
en,ZuCo1-195,1,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",Prescott,7.015462376,15.52314533,2.51901033,16.67001047,B-PER
en,ZuCo1-195,2,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",Sheldon,6.006019041,10.59409092,2.771344838,4.611841747,I-PER
en,ZuCo1-195,3,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",Bush,6.338223804,10.53129612,3.218924254,6.631302277,E-PER
en,ZuCo1-195,4,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",(,5.220071187,7.608299332,1.476202951,7.612996328,O
en,ZuCo1-195,5,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",May,5.220071187,7.608299332,1.476202951,7.612996328,B-DATE
en,ZuCo1-195,6,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",15,6.137685563,6.137685563,3.093860732,3.093860732,I-DATE
en,ZuCo1-195,7,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",",",6.137685563,6.137685563,3.093860732,3.093860732,I-DATE
en,ZuCo1-195,8,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",1895,5.33249414,5.33249414,1.439237393,1.439237393,E-DATE
en,ZuCo1-195,9,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",",",5.33249414,5.33249414,1.439237393,1.439237393,O
en,ZuCo1-195,10,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",Columbus,7.98285836,14.15921521,3.209195642,11.16926654,S-GPE
en,ZuCo1-195,11,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",",",7.98285836,14.15921521,3.209195642,11.16926654,O
en,ZuCo1-195,12,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",Ohio,7.197769868,12.14032854,3.306773911,8.103789478,S-GPE
en,ZuCo1-195,13,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",-,6.526608213,10.17275805,1.713755071,5.531429492,O
en,ZuCo1-195,14,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",October,9.155887374,11.50562838,0.70432833,3.534202783,B-DATE
en,ZuCo1-195,15,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",8,6.933209164,13.30844691,1.108418405,6.754896463,I-DATE
en,ZuCo1-195,16,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",",",6.933209164,13.30844691,1.108418405,6.754896463,I-DATE
en,ZuCo1-195,17,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",1972,6.354718292,9.280319472,2.051760274,5.231646738,E-DATE
en,ZuCo1-195,18,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",",",6.354718292,9.280319472,2.051760274,5.231646738,O
en,ZuCo1-195,19,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",New,0.0,0.0,0.0,0.0,B-GPE
en,ZuCo1-195,20,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",York,5.703620106,7.231530515,0.63680031,2.444401381,I-GPE
en,ZuCo1-195,21,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",City,5.605955378,14.66056081,1.353672577,8.464566696,I-GPE
en,ZuCo1-195,22,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",),5.605955378,14.66056081,1.353672577,8.464566696,O
en,ZuCo1-195,23,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",was,8.228144804,11.49752583,3.140484963,6.166784445,O
en,ZuCo1-195,24,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",a,8.228144804,11.49752583,3.140484963,6.166784445,O
en,ZuCo1-195,25,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",U.S,7.140376769,12.73113986,1.330989372,12.18898467,S-GPE
en,ZuCo1-195,26,"Prescott Sheldon Bush (May 15, 1895, Columbus, Ohio - October 8, 1972, New York City) was a U.S. ",.,7.140376769,12.73113986,1.330989372,12.18898467,O
en,ZuCo1-196,1,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Senator,7.015462376,7.015462376,1.901917349,1.901917349,S-MISC
en,ZuCo1-196,2,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,from,6.046531817,6.821338658,1.09889738,1.239824988,O
en,ZuCo1-196,3,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Connecticut,7.449286686,14.22504847,1.916346669,7.592297652,S-GPE
en,ZuCo1-196,4,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,and,5.435464112,5.806831226,2.500987246,3.007937208,O
en,ZuCo1-196,5,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,a,5.435464112,5.806831226,2.500987246,3.007937208,O
en,ZuCo1-196,6,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Wall,6.09210869,13.27299823,2.711263894,5.289009696,B-ORG
en,ZuCo1-196,7,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Street,6.708915704,13.55760049,3.760624482,8.626198942,E-ORG
en,ZuCo1-196,8,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,executive,8.310183176,9.814219984,3.277171204,6.135278391,O
en,ZuCo1-196,9,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,banker,5.929334144,6.971091241,1.163565335,3.099170622,S-MISC
en,ZuCo1-196,10,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,with,8.178516654,15.75440576,3.593980886,10.91122681,O
en,ZuCo1-196,11,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Brown,5.955378071,15.25306016,1.32830019,9.817684281,B-ORG
en,ZuCo1-196,12,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Brothers,9.330828907,28.97584228,3.742646823,18.76737975,I-ORG
en,ZuCo1-196,13,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,Harriman,6.840871603,8.229881066,0.963312424,1.813548821,E-ORG
en,ZuCo1-196,14,Senator from Connecticut and a Wall Street executive banker with Brown Brothers Harriman. ,.,6.840871603,8.229881066,0.963312424,1.813548821,O
en,ZuCo1-197,1,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",His,6.563069711,6.563069711,3.19428531,3.19428531,O
en,ZuCo1-197,2,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",son,7.527780189,12.44248633,5.168129416,11.26939763,O
en,ZuCo1-197,3,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",",",7.527780189,12.44248633,5.168129416,11.26939763,O
en,ZuCo1-197,4,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",George,5.887012762,10.11046966,1.259481895,11.20659543,B-PER
en,ZuCo1-197,5,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",H.,5.541042862,7.557474213,1.229826811,3.734340307,I-PER
en,ZuCo1-197,6,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",W.,5.359840264,5.359840264,1.670544208,1.670544208,I-PER
en,ZuCo1-197,7,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",Bush,8.902682525,8.902682525,2.759259118,2.759259118,E-PER
en,ZuCo1-197,8,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",",",8.902682525,8.902682525,2.759259118,2.759259118,O
en,ZuCo1-197,9,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",and,6.279480279,7.474607171,1.077260919,2.681256445,O
en,ZuCo1-197,10,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",grandson,7.985068148,9.53468183,3.420655643,3.629055012,O
en,ZuCo1-197,11,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",George,5.887012762,10.11046966,1.259481895,11.20659543,B-PER
en,ZuCo1-197,12,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",W.,5.359840264,5.359840264,1.670544208,1.670544208,I-PER
en,ZuCo1-197,13,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",Bush,6.192377811,7.662991579,1.658910372,3.723369871,E-PER
en,ZuCo1-197,14,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",would,6.406806146,7.58746419,1.989623988,4.969271643,O
en,ZuCo1-197,15,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",both,5.970570362,7.322684261,1.343694943,3.636853811,O
en,ZuCo1-197,16,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",later,6.252471762,6.252471762,1.36373791,1.36373791,O
en,ZuCo1-197,17,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",become,6.358664341,9.971667364,2.315978571,5.631728268,O
en,ZuCo1-197,18,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",U.S.,7.911040258,9.949569486,3.466913366,4.280676785,S-GPE
en,ZuCo1-197,19,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",presidents,7.366573101,14.62511213,3.416580778,9.014138178,S-MISC
en,ZuCo1-197,20,"His son, George H. W. Bush, and grandson George W. Bush would both later become U.S. presidents. ",.,7.366573101,14.62511213,3.416580778,9.014138178,O
en,ZuCo1-198,1,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,His,5.690203537,16.10382846,1.723590202,7.331038407,O
en,ZuCo1-198,2,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,father,6.431403189,18.3928003,1.752627232,8.56562412,O
en,ZuCo1-198,3,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,was,7.970888677,9.763579014,2.000558044,5.849980324,O
en,ZuCo1-198,4,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,Samuel,8.301067801,9.455681917,3.130231376,3.196769944,B-PER
en,ZuCo1-198,5,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,Prescott,6.51445438,8.386144631,1.928254932,3.781927854,I-PER
en,ZuCo1-198,6,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,Bush,7.292299679,7.292299679,3.503593963,3.503593963,E-PER
en,ZuCo1-198,7,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,and,6.319993055,15.79998264,1.203168062,6.101780888,O
en,ZuCo1-198,8,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,his,6.049294052,6.364188811,1.573525626,2.053618513,O
en,ZuCo1-198,9,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,mother,6.076916399,9.439476806,1.435812162,5.813865667,O
en,ZuCo1-198,10,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,was,7.970888677,9.763579014,2.000558044,5.849980324,O
en,ZuCo1-198,11,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,Flora,6.806146367,9.718002141,3.667357371,5.839617913,B-PER
en,ZuCo1-198,12,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,Sheldon,6.274416182,18.86122927,3.512729522,12.77102642,E-PER
en,ZuCo1-198,13,His father was Samuel Prescott Bush and his mother was Flora Sheldon. ,.,6.274416182,18.86122927,3.512729522,12.77102642,O
en,ZuCo1-199,1,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",He,7.764948732,20.56698595,2.54011794,17.73595996,O
en,ZuCo1-199,2,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",married,6.536061194,10.56033028,1.622124418,6.44345004,O
en,ZuCo1-199,3,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Dorothy,6.891223196,12.67644761,2.087528647,7.450617829,B-PER
en,ZuCo1-199,4,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Walker,6.704864427,10.45229621,2.364927877,6.591283608,E-PER
en,ZuCo1-199,5,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",6.704864427,10.45229621,2.364927877,6.591283608,O
en,ZuCo1-199,6,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",George,8.258529386,19.04505599,2.769937925,8.858607381,B-PER
en,ZuCo1-199,7,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Herbert,7.170761351,9.912969876,2.892218237,4.758039548,I-PER
en,ZuCo1-199,8,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Walker,5.435464112,8.440161665,1.616708506,4.469575569,I-PER
en,ZuCo1-199,9,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",'s,5.435464112,8.440161665,1.616708506,4.469575569,E-PER
en,ZuCo1-199,10,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",daughter,5.985762653,7.140376769,0.733018201,2.364146986,O
en,ZuCo1-199,11,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",5.985762653,7.140376769,0.733018201,2.364146986,O
en,ZuCo1-199,12,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",on,9.267297508,19.76213213,4.637540663,11.19321886,O
en,ZuCo1-199,13,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",August,7.452509293,17.95452572,2.296442944,13.43420167,B-DATE
en,ZuCo1-199,14,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",6,7.869606737,7.869606737,1.933662957,1.933662957,I-DATE
en,ZuCo1-199,15,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",7.869606737,7.869606737,1.933662957,1.933662957,I-DATE
en,ZuCo1-199,16,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",1921,7.526695026,9.167462453,2.000597599,4.927105027,E-DATE
en,ZuCo1-199,17,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",7.526695026,9.167462453,2.000597599,4.927105027,O
en,ZuCo1-199,18,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",and,7.164684434,17.1186735,1.815056011,10.60379057,O
en,ZuCo1-199,19,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",together,7.489799462,9.069797725,2.238076717,4.493342606,O
en,ZuCo1-199,20,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",they,6.447055852,10.49649196,1.653648218,9.887876551,O
en,ZuCo1-199,21,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",had,4.983071447,4.983071447,0.0,0.0,O
en,ZuCo1-199,22,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",five,6.69980033,11.09543653,1.487885883,4.504933293,S-MISC
en,ZuCo1-199,23,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",children,10.70144978,20.81343867,6.349752469,17.51579721,O
en,ZuCo1-199,24,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",10.70144978,20.81343867,6.349752469,17.51579721,O
en,ZuCo1-199,25,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",including,6.532685129,10.57383453,2.70712814,8.422176437,O
en,ZuCo1-199,26,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",George,8.258529386,19.04505599,2.769937925,8.858607381,B-PER
en,ZuCo1-199,27,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",H.,7.10391527,30.6458894,2.18044751,18.16113801,I-PER
en,ZuCo1-199,28,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",W.,7.226006045,23.5287154,2.359292579,20.28157202,I-PER
en,ZuCo1-199,29,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Bush,8.055290293,13.01810535,4.975665363,7.007700282,E-PER
en,ZuCo1-199,30,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",(,7.812213637,10.10793761,2.365535058,3.800624197,O
en,ZuCo1-199,31,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",named,7.812213637,10.10793761,2.365535058,3.800624197,O
en,ZuCo1-199,32,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",after,5.822790804,13.47970547,1.394468453,5.078340412,O
en,ZuCo1-199,33,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",George,8.258529386,19.04505599,2.769937925,8.858607381,B-PER
en,ZuCo1-199,34,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Herbert,7.170761351,9.912969876,2.892218237,4.758039548,I-PER
en,ZuCo1-199,35,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Walker,7.043698553,16.06515717,2.465679087,8.94947512,E-PER
en,ZuCo1-199,36,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",),7.043698553,16.06515717,2.465679087,8.94947512,O
en,ZuCo1-199,37,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",7.043698553,16.06515717,2.465679087,8.94947512,O
en,ZuCo1-199,38,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Prescott,4.390572098,5.773070579,0.932729136,2.5382798,B-PER
en,ZuCo1-199,39,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Bush,6.785889979,9.672425268,1.5775032,4.713026419,I-PER
en,ZuCo1-199,40,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",6.785889979,9.672425268,1.5775032,4.713026419,I-PER
en,ZuCo1-199,41,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Jr.,7.079607605,17.98159562,3.72444969,14.00982082,E-PER
en,ZuCo1-199,42,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",7.079607605,17.98159562,3.72444969,14.00982082,O
en,ZuCo1-199,43,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Jonathan,7.099863993,9.14575918,6.273240171,6.871028318,B-PER
en,ZuCo1-199,44,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Bush,6.785889979,9.672425268,1.5775032,4.713026419,E-PER
en,ZuCo1-199,45,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",6.785889979,9.672425268,1.5775032,4.713026419,O
en,ZuCo1-199,46,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",William,6.623838875,15.61767515,1.25720224,7.441307579,B-PER
en,ZuCo1-199,47,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",Bush,6.785889979,9.672425268,1.5775032,4.713026419,E-PER
en,ZuCo1-199,48,"He married Dorothy Walker, George Herbert Walker's daughter, on August 6, 1921, and together they had five children, including George H. W. Bush (named after George Herbert Walker), Prescott Bush, Jr., Jonathan Bush, William Bush, and Nancy Bush. ",",",6.785889979,9.672425268,1.5775032,4.713026419,O
